PolicyExecTime,Itr,EnvExecTime,Average latency,,Average reward, 
0.2540779113769531,0,0.054941415786743164,968.8008668527194,-6.47053646922492
0.1586604118347168,1,0.04977726936340332,1305.6079034339632,-8.74253609038037
0.15707993507385254,2,0.0509953498840332,1419.1654801576206,-9.505298324975026
0.16571545600891113,3,0.0507197380065918,1425.811276431179,-9.553559642510535
0.16292548179626465,4,0.04998636245727539,1396.2496119316238,-9.351845094104352
0.16167140007019043,5,0.05053138732910156,1353.3058094362939,-9.05686905188785
0.15514421463012695,6,0.04994654655456543,1354.2951830421719,-9.058249787585995
0.15419578552246094,7,0.050267934799194336,1345.9536785573414,-9.005624934128761
0.15822315216064453,8,0.05066490173339844,1336.6210110422408,-8.930207052966445
0.15512967109680176,9,0.05167245864868164,1324.6730885547229,-8.846966855842739
0.15401029586791992,10,0.05144238471984863,1318.8726829067775,-8.810364086550988
0.16054129600524902,11,0.051427602767944336,1305.5727745406832,-8.71604269545573
0.161088228225708,12,0.051528215408325195,1296.549703600788,-8.662272342462414
0.16278409957885742,13,0.05164456367492676,1291.713920470224,-8.63226609855476
0.15609145164489746,14,0.052886247634887695,1276.9616264503752,-8.526020760305375
0.1524350643157959,15,0.05428147315979004,1265.5843826070786,-8.457418954189048
0.15360665321350098,16,0.052268028259277344,1256.311282217666,-8.39844243823104
0.15352916717529297,17,0.052866220474243164,1240.9097661304747,-8.298828343472548
0.15211963653564453,18,0.052797794342041016,1239.834081237575,-8.287400788044607
0.15555429458618164,19,0.05847787857055664,1217.1944492594855,-8.149814590387543
0.16206765174865723,20,0.05489635467529297,1201.9431897978238,-8.042799308354933
